EpLenMean,Tsallis-q,surrgain,entropy,TimeElapsed,entloss,EpThisIter,explained_variance_tdlam_before,optimgain,EpisodesSoFar,EpRewMean,meankl,TimestepsSoFar
363.0,1.0,0.013903977,7.4878187,359.8989336490631,0.0,5,0.9807172082364559,0.013903977,2628,1073.692290925,0.012167063,413696
374.375,1.0,0.016148452,7.4796453,361.66860461235046,0.0,6,0.9771213252097368,0.016148452,2634,1111.313887975,0.008100504,415744
383.825,1.0,0.027895875,7.477075,363.4426131248474,0.0,4,0.9627246111631393,0.027895875,2638,1144.5451933,0.0104948655,417792
388.725,1.0,0.021273049,7.481413,365.22155499458313,0.0,5,0.9696724954992533,0.021273049,2643,1175.0997192,0.010998506,419840
395.625,1.0,0.018888246,7.4859314,366.97562623023987,0.0,5,0.9788399878889322,0.018888246,2648,1196.8986228999997,0.010067609,421888
410.825,1.0,0.034431472,7.4862056,368.7449960708618,0.0,5,0.957190852612257,0.034431472,2653,1252.9209956749999,0.01786263,423936
402.075,1.0,0.013736684,7.4835224,370.50546622276306,0.0,6,0.9831141401082277,0.013736684,2659,1240.19898965,0.005703356,425984
398.725,1.0,0.018481676,7.479035,372.2635118961334,0.0,5,0.9685566946864128,0.018481676,2664,1233.5051005,0.009040001,428032
397.0,1.0,0.016554367,7.4731383,374.02716612815857,0.0,6,0.9647009447216988,0.016554367,2670,1229.4836945749998,0.009825746,430080
406.775,1.0,0.020992052,7.471771,375.7766146659851,0.0,4,0.9772515539079905,0.020992052,2674,1268.3618711,0.010361842,432128
399.575,1.0,0.04970994,7.4700603,377.55331897735596,0.0,5,0.9738394729793072,0.04970994,2679,1248.6652342999998,0.023234606,434176
384.6,1.0,0.0137925735,7.4637203,379.3236999511719,0.0,6,0.9688051212579012,0.0137925735,2685,1197.524904925,0.009444682,436224
376.025,1.0,0.018868906,7.4615173,381.1193172931671,0.0,6,0.9800068568438292,0.018868906,2691,1168.6505117499999,0.009705601,438272
391.1,1.0,0.025348485,7.4642353,382.9035255908966,0.0,4,0.9710733182728291,0.025348485,2695,1213.765331475,0.012064045,440320
398.0,1.0,0.017367631,7.4627995,384.61875677108765,0.0,5,0.9745685588568449,0.017367631,2700,1238.5599548750001,0.0067270566,442368
397.0,1.0,0.017200992,7.464266,386.4612605571747,0.0,5,0.9794603418558836,0.017200992,2705,1234.405441375,0.010589132,444416
399.35,1.0,0.015802812,7.4642253,388.1802978515625,0.0,6,0.9760063216090202,0.015802812,2711,1243.02538525,0.010077146,446464
373.75,1.0,0.024755713,7.459929,390.04246640205383,0.0,7,0.9722847677767277,0.024755713,2718,1165.152497975,0.011505429,448512
371.475,1.0,0.016518082,7.4605646,391.7997212409973,0.0,5,0.9528641812503338,0.016518082,2723,1164.2192645750001,0.009403229,450560
374.425,1.0,0.015021548,7.4641438,393.5577173233032,0.0,6,0.9738794602453709,0.015021548,2729,1176.759844625,0.013134556,452608
364.625,1.0,0.017678587,7.46948,395.3263964653015,0.0,5,0.9801224432885647,0.017678587,2734,1143.2870704000002,0.008602619,454656
363.475,1.0,0.025883343,7.469509,397.08619594573975,0.0,6,0.9774380847811699,0.025883343,2740,1135.616673325,0.016660228,456704
350.6,1.0,0.025867697,7.46424,398.8524498939514,0.0,6,0.9816949740052223,0.025867697,2746,1101.2351881,0.0143662095,458752
354.4,1.0,0.014717406,7.4606853,400.6035029888153,0.0,5,0.9835236240178347,0.014717406,2751,1107.1709960499998,0.009891782,460800
356.525,1.0,0.03595767,7.454964,402.3802993297577,0.0,7,0.9663901776075363,0.03595767,2758,1118.625859,0.013088601,462848
373.2,1.0,0.019535884,7.4548087,404.12078881263733,0.0,3,0.9576392956078053,0.019535884,2761,1174.5392625749998,0.010482155,464896
375.425,1.0,0.021745704,7.450065,405.8320908546448,0.0,6,0.9725357089191675,0.021745704,2767,1174.342621275,0.0125169195,466944
387.45,1.0,0.01779191,7.4426274,407.576101064682,0.0,4,0.9829647000879049,0.01779191,2771,1213.528115575,0.010095686,468992
386.05,1.0,0.013210595,7.4406734,409.3361370563507,0.0,5,0.9821210484951735,0.013210595,2776,1211.400081125,0.009484906,471040
396.825,1.0,0.010704871,7.435328,411.10046887397766,0.0,6,0.9689336121082306,0.010704871,2782,1247.6897829000002,0.005880872,473088
399.55,1.0,0.014311875,7.4283757,412.8589117527008,0.0,5,0.9733767043799162,0.014311875,2787,1259.61280845,0.0052882805,475136
396.025,1.0,0.01586054,7.4227276,414.6324951648712,0.0,6,0.9685899764299393,0.01586054,2793,1240.9044894,0.0070577464,477184
410.5,1.0,0.02322232,7.419806,416.40408968925476,0.0,5,0.9598781615495682,0.02322232,2798,1287.31283905,0.008237307,479232
381.8,1.0,0.02338073,7.4249578,418.15552973747253,0.0,6,0.9674453586339951,0.02338073,2804,1197.91469925,0.01258377,481280
399.2,1.0,0.012063531,7.4283442,419.91541051864624,0.0,4,0.9822050034999847,0.012063531,2808,1256.762161425,0.0067268265,483328
386.425,1.0,0.017231733,7.4253845,421.6790623664856,0.0,6,0.9834629949182272,0.017231733,2814,1224.1434426,0.007995562,485376
388.475,1.0,0.02696868,7.421053,423.4108021259308,0.0,4,0.967153899371624,0.02696868,2818,1239.63903935,0.010382881,487424
383.2,1.0,0.022418004,7.4183025,425.1290431022644,0.0,5,0.9801903329789639,0.022418004,2823,1233.067298425,0.011673976,489472
399.725,1.0,0.034668703,7.4175777,426.87154936790466,0.0,5,0.9616106599569321,0.034668703,2828,1283.264609475,0.013702466,491520
403.675,1.0,0.022493519,7.41617,428.6273488998413,0.0,5,0.9632378853857517,0.022493519,2833,1304.3051504750001,0.0072513884,493568
400.55,1.0,0.0154394815,7.411126,430.352903842926,0.0,6,0.9725604094564915,0.0154394815,2839,1285.4107174249998,0.010210881,495616
394.5,1.0,0.017994527,7.407136,432.0876033306122,0.0,6,0.9727166797965765,0.017994527,2845,1257.1321232,0.0074882233,497664
380.425,1.0,0.017646747,7.404899,433.8388409614563,0.0,6,0.9798256605863571,0.017646747,2851,1211.3160927,0.008578777,499712
386.525,1.0,0.020584444,7.4021063,435.6115424633026,0.0,5,0.9655929319560528,0.020584444,2856,1212.44720225,0.00883122,501760
375.575,1.0,0.021276146,7.394173,437.3914041519165,0.0,6,0.9786277320235968,0.021276146,2862,1165.8711198,0.012750521,503808
354.825,1.0,0.017795844,7.3902507,439.084335565567,0.0,6,0.9798772763460875,0.017795844,2868,1095.574840425,0.008306204,505856
347.45,1.0,0.018761255,7.3823247,440.83930134773254,0.0,7,0.970629969611764,0.018761255,2875,1067.494663975,0.0065369178,507904
344.225,1.0,0.023546226,7.369635,442.61149072647095,0.0,5,0.9789829384535551,0.023546226,2880,1062.917003525,0.015612429,509952
352.125,1.0,0.01766233,7.3529325,444.3822169303894,0.0,6,0.9828121345490217,0.01766233,2886,1095.4691967,0.008935875,512000
350.625,1.0,0.022324918,7.3384943,446.1552662849426,0.0,6,0.9396741949021816,0.022324918,2892,1089.623565925,0.008581461,514048
376.675,1.0,0.025413126,7.3307137,447.92486691474915,0.0,3,0.9232158586382866,0.025413126,2895,1178.4646429749998,0.012451144,516096
377.925,1.0,0.030551808,7.328953,449.7014286518097,0.0,4,0.9557703472673893,0.030551808,2899,1195.0860034,0.01357747,518144
388.925,1.0,0.013270676,7.3303304,451.47315096855164,0.0,5,0.9884071899577975,0.013270676,2904,1242.6234364,0.008557722,520192
404.4,1.0,0.018861992,7.3289795,453.1894097328186,0.0,5,0.9735827315598726,0.018861992,2909,1300.1737213249999,0.008636651,522240
414.225,1.0,0.01726846,7.3294597,454.9549376964569,0.0,4,0.9732030536979437,0.01726846,2913,1342.6041643499998,0.008552479,524288
437.125,1.0,0.018890522,7.329801,456.7117283344269,0.0,4,0.9626092910766602,0.018890522,2917,1423.9556876499998,0.008258516,526336
452.225,1.0,0.015078298,7.332301,458.49507761001587,0.0,4,0.7977023273706436,0.015078298,2921,1463.286331175,0.0090722535,528384
456.675,1.0,0.018932149,7.332975,460.28063893318176,0.0,5,0.9146569967269897,0.018932149,2926,1471.8464267000002,0.00840581,530432
467.425,1.0,0.019325193,7.3317556,462.0442669391632,0.0,4,0.9539864212274551,0.019325193,2930,1515.08597845,0.007961683,532480
469.625,1.0,0.01859236,7.3312097,463.82288789749146,0.0,4,0.9707606993615627,0.01859236,2934,1515.797114025,0.012722328,534528
465.875,1.0,0.020629626,7.3295875,465.5834574699402,0.0,4,0.9671846069395542,0.020629626,2938,1508.4574043500002,0.0051257648,536576
470.3,1.0,0.015903734,7.322265,467.317414522171,0.0,5,0.971029806882143,0.015903734,2943,1524.077174325,0.008258101,538624
469.6,1.0,0.022809587,7.315403,469.0717270374298,0.0,5,0.959998294711113,0.022809587,2948,1509.73878985,0.011618037,540672
469.425,1.0,0.012973863,7.311889,470.8249022960663,0.0,5,0.9757496602833271,0.012973863,2953,1511.163491475,0.0075910706,542720
447.675,1.0,0.021125738,7.310214,472.59162735939026,0.0,5,0.9601532071828842,0.021125738,2958,1426.5245229750003,0.008076728,544768
449.925,1.0,0.017392674,7.30908,474.3492782115936,0.0,4,0.9860701421275735,0.017392674,2962,1449.047811525,0.0087491665,546816
460.5,1.0,0.06389379,7.303582,476.1187448501587,0.0,4,0.9706450998783112,0.06389379,2966,1491.307339425,0.018985309,548864
446.075,1.0,0.020604532,7.2952886,477.9090623855591,0.0,5,0.9636709168553352,0.020604532,2971,1446.695880175,0.012851947,550912
444.025,1.0,0.021023922,7.288728,479.68526458740234,0.0,4,0.9707909375429153,0.021023922,2975,1448.9532829,0.012556318,552960
447.7,1.0,0.02404533,7.2842703,481.455447435379,0.0,5,0.9741104207932949,0.02404533,2980,1459.6902217250001,0.011190967,555008
451.125,1.0,0.034234073,7.2851496,483.2303388118744,0.0,4,0.8229430913925171,0.034234073,2984,1469.6750081750001,0.015225529,557056
471.575,1.0,0.022648655,7.287597,484.9877862930298,0.0,3,0.9036892279982567,0.022648655,2987,1536.1544420500002,0.011947148,559104
476.25,1.0,0.022104371,7.288216,486.7498424053192,0.0,4,0.9698743689805269,0.022104371,2991,1554.392680425,0.007885597,561152
491.75,1.0,0.017466418,7.288671,488.5156137943268,0.0,4,0.9277432039380074,0.017466418,2995,1611.8429465499999,0.0053753247,563200
502.25,1.0,0.016912367,7.2917395,490.29301953315735,0.0,4,0.9703898970037699,0.016912367,2999,1653.255220525,0.0068680304,565248
497.05,1.0,0.02223251,7.291599,492.01829171180725,0.0,4,0.9769976697862148,0.02223251,3003,1633.160876975,0.008382892,567296
496.35,1.0,0.016456664,7.287231,493.74352288246155,0.0,4,0.9747052118182182,0.016456664,3007,1632.1480757000002,0.014708046,569344
506.725,1.0,0.022509594,7.2849097,495.49039483070374,0.0,4,0.9810664653778076,0.022509594,3011,1669.25672135,0.009125862,571392
500.4,1.0,0.021161232,7.2801447,497.22588181495667,0.0,4,0.9566162191331387,0.021161232,3015,1643.0631211749999,0.010372434,573440
500.95,1.0,0.027556106,7.2738013,498.9751868247986,0.0,6,0.9700009301304817,0.027556106,3021,1657.691805025,0.016813118,575488
483.15,1.0,0.014841733,7.266837,500.7195062637329,0.0,4,0.9784335438162088,0.014841733,3025,1585.53895595,0.010898845,577536
487.125,1.0,0.014473903,7.2600093,502.44523453712463,0.0,3,0.8486810326576233,0.014473903,3028,1607.0334204,0.010783613,579584
500.425,1.0,0.025398869,7.256253,504.20191264152527,0.0,4,0.8939593434333801,0.025398869,3032,1638.47511615,0.01225376,581632
498.75,1.0,0.018789444,7.254363,505.9597427845001,0.0,4,0.9162159562110901,0.018789444,3036,1629.8511510499998,0.009551592,583680
512.675,1.0,0.03144157,7.255281,507.68745136260986,0.0,2,0.9265822023153305,0.03144157,3038,1671.5316414249999,0.011342744,585728
528.475,1.0,0.020986859,7.257934,509.3953146934509,0.0,4,0.9395158141851425,0.020986859,3042,1716.63382265,0.008437239,587776
519.775,1.0,0.017896317,7.261237,511.1575679779053,0.0,5,0.9523555748164654,0.017896317,3047,1681.30945605,0.011146549,589824
508.575,1.0,0.016840644,7.260384,512.9308476448059,0.0,5,0.9684596545994282,0.016840644,3052,1632.59017685,0.0064319586,591872
526.325,1.0,0.01646402,7.2594314,514.6968774795532,0.0,3,0.7971043735742569,0.01646402,3055,1692.8907776749998,0.009119086,593920
532.7,1.0,0.02098167,7.261352,516.4717693328857,0.0,4,0.9092081040143967,0.02098167,3059,1707.4558943749998,0.009285898,595968
538.35,1.0,0.016292244,7.257966,518.2179491519928,0.0,3,0.9668850600719452,0.016292244,3062,1717.9735580000001,0.010158142,598016
560.4,1.0,0.032065447,7.252688,519.932585477829,0.0,4,0.7746856361627579,0.032065447,3066,1804.8664344249999,0.010885461,600064
553.85,1.0,0.012193502,7.2520494,521.66535115242,0.0,3,0.8452843427658081,0.012193502,3069,1781.929119525,0.011894153,602112
538.9,1.0,0.02195413,7.254792,523.4136798381805,0.0,5,0.961279883980751,0.02195413,3074,1743.0165182249998,0.011879869,604160
521.325,1.0,0.014789925,7.2541757,525.1922001838684,0.0,4,0.9676143676042557,0.014789925,3078,1686.6277337,0.010613938,606208
510.275,1.0,0.02132573,7.249049,526.960437297821,0.0,4,0.9791014213114977,0.02132573,3082,1656.6094095,0.010522784,608256
516.45,1.0,0.02007959,7.240812,528.7313709259033,0.0,4,0.9730394408106804,0.02007959,3086,1687.1090565500003,0.009814972,610304
525.575,1.0,0.01752171,7.232447,530.4967045783997,0.0,4,0.9325152114033699,0.01752171,3090,1708.0980811250004,0.0073518907,612352
534.175,1.0,0.018317487,7.229274,532.2370083332062,0.0,3,0.9524701349437237,0.018317487,3093,1734.658781075,0.009233138,614400
530.175,1.0,0.015465598,7.2253423,533.9913280010223,0.0,4,0.8650636672973633,0.015465598,3097,1708.642185775,0.011579833,616448
519.575,1.0,0.019734371,7.215943,535.7416038513184,0.0,5,0.9626542516052723,0.019734371,3102,1677.46743485,0.009603169,618496
511.225,1.0,0.021274406,7.206395,537.5336015224457,0.0,4,0.9442376345396042,0.021274406,3106,1651.8541048250001,0.0085174795,620544
506.225,1.0,0.028680442,7.1972675,539.3040561676025,0.0,3,0.9367621019482613,0.028680442,3109,1637.0182963,0.010643696,622592
513.975,1.0,0.020436287,7.1892366,541.0757899284363,0.0,4,0.9429041668772697,0.020436287,3113,1659.0108380000001,0.011264177,624640
525.1,1.0,0.027275013,7.185539,542.8447070121765,0.0,4,0.9648688025772572,0.027275013,3117,1704.803524125,0.011124529,626688
543.95,1.0,0.025704425,7.1829515,544.5971052646637,0.0,3,0.9160182550549507,0.025704425,3120,1772.7594882999997,0.009906628,628736
539.225,1.0,0.025772732,7.1792936,546.3632295131683,0.0,4,0.9497571736574173,0.025772732,3124,1769.4605890749997,0.009385623,630784
545.925,1.0,0.0145785855,7.1759996,548.1388165950775,0.0,4,0.8484342396259308,0.0145785855,3128,1801.2956339749999,0.0069207596,632832
522.775,1.0,0.020550402,7.170988,549.9082882404327,0.0,5,0.9647800400853157,0.020550402,3133,1734.8460168999998,0.010062672,634880
498.7,1.0,0.01569309,7.1610365,551.6670386791229,0.0,5,0.9723988510668278,0.01569309,3138,1667.8982166,0.014159892,636928
518.5,1.0,0.031241352,7.1539626,553.3515334129333,0.0,3,0.9581314511597157,0.031241352,3141,1745.324820925,0.01469725,638976
529.1,1.0,0.0137347765,7.151482,555.1143550872803,0.0,4,0.868949368596077,0.0137347765,3145,1790.9140536250002,0.009833623,641024
535.725,1.0,0.016595155,7.145745,556.8886067867279,0.0,3,0.9321493357419968,0.016595155,3148,1805.9058619,0.006048035,643072
519.425,1.0,0.029537786,7.146091,558.6531677246094,0.0,5,0.940031424164772,0.029537786,3153,1746.874568425,0.014018796,645120
520.925,1.0,0.027778555,7.1489344,560.421421289444,0.0,3,0.9634659476578236,0.027778555,3156,1744.6537478750001,0.0135679105,647168
514.6,1.0,0.029163608,7.1480985,562.1945977210999,0.0,4,0.9371529966592789,0.029163608,3160,1718.3253397,0.011711069,649216
521.2,1.0,0.029077865,7.1419353,563.9701704978943,0.0,3,0.951541118323803,0.029077865,3163,1738.8442370999996,0.012288564,651264
518.125,1.0,0.013464986,7.133299,565.7202155590057,0.0,3,0.7918517887592316,0.013464986,3166,1722.843483175,0.008511066,653312
548.5,1.0,0.016219651,7.125236,567.4246881008148,0.0,3,0.7308847308158875,0.016219651,3169,1827.2258364250004,0.011508761,655360
558.75,1.0,0.022449126,7.120938,569.173098564148,0.0,2,0.9704277645796537,0.022449126,3171,1865.65380565,0.01218779,657408
588.3,1.0,0.0065555656,7.1199675,570.9437539577484,0.0,4,0.8827410265803337,0.0065555656,3175,1971.935132075,0.008618421,659456
580.775,1.0,0.020193014,7.114014,572.6946139335632,0.0,5,0.9820253942161798,0.020193014,3180,1948.0991132,0.0086485585,661504
567.95,1.0,0.02250053,7.1068997,574.4581120014191,0.0,4,0.9718211982399225,0.02250053,3184,1906.4537534249998,0.00997823,663552
566.85,1.0,0.018791616,7.1053205,576.2388627529144,0.0,4,0.9805403128266335,0.018791616,3188,1905.3055491749997,0.011772014,665600
569.45,1.0,0.021834072,7.1048584,578.0047540664673,0.0,3,0.982960807159543,0.021834072,3191,1919.1786194749998,0.010556049,667648
582.875,1.0,0.008776112,7.106419,579.7678501605988,0.0,4,0.8960989862680435,0.008776112,3195,1966.49070435,0.007330574,669696
596.425,1.0,0.024597693,7.1099515,581.5135881900787,0.0,2,0.8416575789451599,0.024597693,3197,2022.7103672750004,0.009093981,671744
606.15,1.0,0.020093398,7.110467,583.2455620765686,0.0,4,0.9631864726543427,0.020093398,3201,2059.59878045,0.013366605,673792
587.625,1.0,0.020254342,7.111205,585.0160822868347,0.0,4,0.9711712598800659,0.020254342,3205,1990.0673389750002,0.012192194,675840
590.1,1.0,0.006779852,7.110351,586.75373005867,0.0,3,0.7678427994251251,0.006779852,3208,2001.8190623750002,0.006211971,677888
577.15,1.0,0.022046424,7.103978,588.5092830657959,0.0,3,0.9547805190086365,0.022046424,3211,1956.799812675,0.010860118,679936
566.25,1.0,0.019445842,7.100742,590.2666976451874,0.0,4,0.9467455074191093,0.019445842,3215,1912.766644475,0.008353841,681984
591.75,1.0,0.015768908,7.101316,592.0094020366669,0.0,2,0.7992214113473892,0.015768908,3217,2005.6829514750002,0.008655496,684032
611.35,1.0,0.013724419,7.097893,593.7722480297089,0.0,3,0.8426147401332855,0.013724419,3220,2072.0693903,0.008835036,686080
626.125,1.0,0.01126866,7.1001916,595.5214943885803,0.0,2,0.8313777446746826,0.01126866,3222,2126.6521501,0.0071361745,688128
629.55,1.0,0.014203222,7.097654,597.2884726524353,0.0,4,0.9728944394737482,0.014203222,3226,2134.936372075,0.009620218,690176
654.375,1.0,0.016338136,7.0926776,599.0496096611023,0.0,3,0.8791769742965698,0.016338136,3229,2236.587869325,0.010292694,692224
630.825,1.0,0.0202561,7.086311,600.8270516395569,0.0,4,0.9670662097632885,0.0202561,3233,2157.844308275,0.008155013,694272
642.025,1.0,0.028237028,7.083733,602.5888969898224,0.0,2,0.9559215120971203,0.028237028,3235,2202.241032775,0.012505121,696320
631.575,1.0,0.03131742,7.0898356,604.36368060112,0.0,4,0.9631663858890533,0.03131742,3239,2161.89783275,0.0134164225,698368
640.8,1.0,0.012826949,7.0925555,606.1364042758942,0.0,3,0.858464777469635,0.012826949,3242,2192.16196035,0.016173583,700416
640.075,1.0,0.012806681,7.0933843,607.8718225955963,0.0,4,0.88670614361763,0.012806681,3246,2192.9234927999996,0.008114995,702464
658.275,1.0,0.010462809,7.0915504,609.5801749229431,0.0,2,0.6026840209960938,0.010462809,3248,2248.2409885250004,0.007021532,704512
680.55,1.0,0.00921843,7.089602,611.342856168747,0.0,2,0.7755118161439896,0.00921843,3250,2332.774766775,0.00577416,706560
693.75,1.0,0.007956647,7.0898438,613.0755231380463,0.0,3,0.7121468484401703,0.007956647,3253,2388.1079213750004,0.008646426,708608
687.875,1.0,0.021306816,7.089591,614.7764775753021,0.0,3,0.9472569935023785,0.021306816,3256,2369.6439656000002,0.010971185,710656
673.375,1.0,0.015641384,7.089199,616.484174489975,0.0,4,0.9093721434473991,0.015641384,3260,2313.144125875,0.007216736,712704
653.8,1.0,0.021731125,7.0858083,618.2143847942352,0.0,3,0.9634345173835754,0.021731125,3263,2239.0603132999995,0.009620933,714752
669.35,1.0,0.019570947,7.079592,619.961267709732,0.0,3,0.9768927060067654,0.019570947,3266,2294.880824425,0.013464954,716800
647.7,1.0,0.019802932,7.075193,621.7082476615906,0.0,3,0.9724932834506035,0.019802932,3269,2210.3608710500002,0.0071731084,718848
